"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SMCO4",0,0.566113343917474,0.441,0.191,0
"SMIM3",0,0.298842360873448,0.191,0.028,0
"SMOC1",0,0.268240002445959,0.16,0.014,0
"SNAPC2",0,0.318191047233966,0.372,0.127,0
"SND1",0,0.434160744840288,0.53,0.204,0
"SNHG9",0,-1.25795599500791,0.258,0.565,0
"SNX8",0,0.448334759664289,0.341,0.114,0
"SOCS1",0,0.404796894141739,0.259,0.049,0
"SOCS3",0,0.465332817475344,0.345,0.099,0
"SP100",0,0.369597808384266,0.377,0.102,0
"SPATS2",0,0.36613018090135,0.401,0.143,0
"SPCS2",0,0.673908980381597,0.894,0.868,0
"SPCS3",0,0.497706808172623,0.532,0.207,0
"SPINT2",0,0.736909838231074,0.913,0.99,0
"SPPL2A",0,0.35800843583288,0.476,0.173,0
"SPR",0,0.364904887813187,0.453,0.176,0
"SRM",0,-0.874881260070532,0.416,0.677,0
"SRPRA",0,0.50028291170306,0.514,0.166,0
"SRSF2",0,0.479157612527728,0.939,0.893,0
"SRSF8",0,0.448803555098163,0.439,0.165,0
"SSPN",0,0.440983584877678,0.293,0.085,0
"SSR3",0,0.595880069722312,0.925,0.908,0
"ST8SIA6-AS1",0,0.40103401301569,0.292,0.051,0
"STAP2",0,0.39304721454613,0.393,0.127,0
"STAT1",0,0.531557714738546,0.484,0.224,0
"STK17A",0,0.744040427598559,0.372,0.053,0
"SUMO2",0,0.536505980550444,0.998,0.989,0
"SUN1",0,0.518938331136003,0.486,0.189,0
"SYNGR2",0,0.722557015456122,0.93,0.878,0
"TACSTD2",0,1.35607730038977,0.805,0.716,0
"TADA3",0,0.433967777614604,0.562,0.227,0
"TAF3",0,0.347854555451349,0.331,0.099,0
"TAF6",0,0.315904802953686,0.39,0.13,0
"TAOK3",0,0.377742644658182,0.453,0.173,0
"TAP1",0,0.873194111504635,0.509,0.215,0
"TC2N",0,0.531247042395208,0.52,0.217,0
"TEAD2",0,0.330011570785389,0.29,0.066,0
"TES",0,0.482655861361885,0.416,0.146,0
"TEX30",0,0.473034748707823,0.377,0.141,0
"TEX9",0,0.647720996809699,0.345,0.072,0
"TIMP3",0,1.4855339755352,0.402,0.136,0
"TINAGL1",0,0.400073525395209,0.266,0.048,0
"TM7SF2",0,0.760771243293636,0.401,0.148,0
"TMA7",0,-0.640466949061046,0.982,0.997,0
"TMBIM1",0,0.417057611158914,0.371,0.114,0
"TMCO3",0,0.347548567503367,0.411,0.146,0
"TMEM123",0,1.33560952399408,0.796,0.665,0
"TMEM213",0,0.358696334270871,0.151,0.004,0
"TMEM223",0,0.323947844544001,0.38,0.112,0
"TMEM243",0,0.569822799111675,0.454,0.141,0
"TMEM45A",0,0.430477042667721,0.295,0.073,0
"TMEM59",0,0.58496089510988,0.945,0.907,0
"TNFAIP2",0,0.463343531223249,0.261,0.058,0
"TNFAIP6",0,0.388572734089241,0.149,0.007,0
"TNFRSF11B",0,1.15918044602874,0.222,0.04,0
"TNFSF10",0,0.721988958067117,0.634,0.355,0
"TNNI3K",0,-0.383288690975592,0.001,0.212,0
"TOB2",0,0.423113436489876,0.486,0.184,0
"TOMM7",0,-0.765738269780547,0.98,0.998,0
"TOX4",0,0.462194940864212,0.601,0.284,0
"TP53I3",0,0.326274270543939,0.245,0.053,0
"TPBG",0,0.439743375218049,0.466,0.143,0
"TPD52L2",0,0.443874918998185,0.597,0.282,0
"TPM4",0,0.722708172878257,0.896,0.819,0
"TPT1",0,1.19764632753177,0.999,0.998,0
"TRADD",0,0.330463450001621,0.364,0.112,0
"TRAF7",0,0.385697157302141,0.514,0.201,0
"TRIM56",0,0.459595000134734,0.407,0.1,0
"TSC22D4",0,0.442765948353775,0.466,0.152,0
"TSKU",0,0.494481656426423,0.365,0.073,0
"TSPYL5",0,0.295136348762693,0.208,0.022,0
"TTLL7",0,0.468107730180111,0.271,0.046,0
"TTYH3",0,0.252754115292334,0.221,0.037,0
"TYMP",0,0.556008429266509,0.676,0.403,0
"UAP1",0,0.448224470732423,0.634,0.33,0
"UBAC2",0,0.489324624311662,0.533,0.181,0
"UBE2D2",0,0.405581856890488,0.868,0.714,0
"UBE2D3",0,0.397401460771493,0.888,0.751,0
"UBE2J1",0,0.455988421860657,0.519,0.189,0
"UBN1",0,0.433656023443761,0.502,0.22,0
"UCHL3",0,0.428199073459939,0.568,0.287,0
"UNC5B",0,0.299018734703267,0.168,0.018,0
"UQCR11",0,-1.16270789853254,0.933,0.99,0
"UQCRHL",0,0.452553695236469,0.474,0.15,0
"USB1",0,0.470446119508827,0.405,0.101,0
"USP10",0,0.333962271970437,0.372,0.113,0
"USP34",0,0.422747253555733,0.441,0.161,0
"UVRAG",0,0.459363275552629,0.42,0.143,0
"VASN",0,0.273319495471226,0.256,0.059,0
"VASP",0,0.614118447154771,0.596,0.212,0
