"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF3E",9.80536935073644e-160,-0.523828721444406,0.91,0.91,1.36981009829788e-155
"S100A13",1.10769825626715e-159,0.362787300169338,0.8,0.585,1.54745446400521e-155
"LGALS3BP",1.8470745620511e-159,0.605026370078751,0.888,0.786,2.58036316318539e-155
"MT-ND2",3.96348418753755e-159,-0.407097222178198,0.97,0.985,5.53698740998996e-155
"BHLHE40",7.64434119127051e-159,0.515280148608778,0.706,0.525,1.06791446442049e-154
"LURAP1L",1.23085376096685e-158,-0.439704770720075,0.33,0.564,1.7195027040707e-154
"MED30",2.81499214997045e-158,-0.351803841534141,0.346,0.572,3.93254403350872e-154
"HLA-DPA1",4.99921798823564e-158,-0.566504618535723,0.135,0.384,6.98390752956519e-154
"SH3BGRL3",6.37402613017182e-158,0.347305525192232,0.966,0.93,8.90451450385004e-154
"SEC11C",7.64438248840288e-158,0.54682031606938,0.808,0.67,1.06792023362988e-153
"RPS11",7.49740404327872e-157,-0.308864815032391,0.993,0.993,1.04738734484604e-152
"PARD6B",1.29669291420945e-156,-0.381509649832778,0.347,0.577,1.8114800011506e-152
"RP11-462G2.1",1.61502225167658e-155,-0.450088581737956,0.04,0.269,2.25618608559219e-151
"FSCN1",4.6516268435302e-153,0.304690578225723,0.316,0.119,6.49832270041168e-149
"RPL7",6.52947137380588e-153,-0.434648198606487,0.991,0.988,9.12167150920682e-149
"MANF",6.77716458906595e-153,0.476918824566161,0.828,0.704,9.46769893092514e-149
"HSP90B1",1.13112398769861e-152,0.691028535804377,0.918,0.883,1.58018021081496e-148
"BNIP3L",1.74361746530193e-152,0.36092744779746,0.56,0.329,2.43583359902679e-148
"TSPO",3.32587518376109e-152,0.382721056289675,0.936,0.901,4.64624763171424e-148
"XXbac-BPG32J3.19",4.96807323589288e-151,-0.494427825281222,0.176,0.415,6.94039831054235e-147
"SLC25A5",2.13949763963729e-150,0.627434077357942,0.947,0.923,2.9888782025733e-146
"PIGP",8.17442579841481e-150,0.307951112707206,0.711,0.501,1.14196728403855e-145
"NR4A2",6.39280945973284e-148,0.474585987377775,0.558,0.341,8.93075481524678e-144
"LIPG",1.79509954852556e-147,0.255308827669192,0.436,0.214,2.50775406929021e-143
"DDT",1.3586534545823e-146,0.403620333358804,0.902,0.848,1.89803887605147e-142
"ATP5A1",5.3863946300167e-146,0.47714788191709,0.85,0.769,7.52479329813332e-142
"AURKAIP1",8.21627490552445e-146,0.361383801309011,0.917,0.876,1.14781360430177e-141
"RPL17",2.434370690524e-145,0.31745689139507,0.899,0.852,3.40081585466203e-141
"CALR",4.17400467747311e-145,0.428825479546948,0.915,0.875,5.83108453442994e-141
"ALDH3A2",7.47289214346727e-145,0.271265154916091,0.558,0.332,1.04396303244238e-140
"ETHE1",1.28682263071301e-144,0.41735267498314,0.865,0.797,1.79769121510607e-140
"TXNL4A",5.47350369775181e-144,0.339846725336253,0.739,0.574,7.64648466575928e-140
"ASAH1",7.51516744515218e-142,0.379213453381253,0.741,0.554,1.04986889208776e-137
"PSAP",9.51901984308967e-142,0.46076522893249,0.883,0.809,1.32980707207963e-137
"P4HA2",6.53520571481822e-141,0.304101400093294,0.473,0.254,9.12968238360105e-137
"C4orf48",7.65036423365391e-141,0.364985654100154,0.894,0.787,1.06875588344145e-136
"BLVRB",9.04779155424028e-141,0.428328065348097,0.775,0.624,1.26397648012737e-136
"CTH",9.11723294310935e-141,0.334806454788413,0.216,0.067,1.27367744215238e-136
"COMMD6",9.56136143392511e-140,-0.400707131252478,0.921,0.927,1.33572219231934e-135
"CD74",1.00148599957573e-139,-1.11904977828644,0.673,0.739,1.39907594140729e-135
"H3F3B",2.22513297516737e-139,-0.440677083627414,0.96,0.961,3.10851076630881e-135
"S100A6",6.94552331714978e-139,0.389930954525896,1,0.998,9.70289607405824e-135
"NDFIP2",7.42852669397451e-139,-0.393909378054834,0.609,0.733,1.03776517914824e-134
"NDUFA1",1.49661285683311e-138,0.371170224015904,0.938,0.914,2.09076816099586e-134
"HINT1",8.94183422502975e-138,0.299609803712215,0.967,0.945,1.24917424123666e-133
"MZT2B",9.28479450548878e-138,0.352640821292553,0.908,0.865,1.29708579241678e-133
"PTP4A3",1.49728461690512e-137,-0.342616232110961,0.107,0.326,2.09170660981645e-133
"C11orf73",2.74125124266175e-137,-0.301169597559915,0.4,0.601,3.82952798599846e-133
"C4orf3",4.87833516874013e-137,0.544518505142841,0.877,0.787,6.81503423072995e-133
"P4HA1",2.49909605692378e-136,0.330514294105548,0.527,0.309,3.49123719152253e-132
"ATP5O",3.86078571919759e-136,0.360412390691342,0.926,0.879,5.39351764971904e-132
"NUDT2",4.23881990748013e-136,0.275165652174998,0.615,0.397,5.92163141074974e-132
"LRPAP1",6.61450479826863e-136,0.425219785498726,0.776,0.638,9.24046320318128e-132
"CBR1",7.73658409130474e-135,0.360068690001129,0.671,0.49,1.08080079755527e-130
"PFKL",2.99051871062187e-134,0.312633337393189,0.743,0.567,4.17775463873875e-130
"ERRFI1",1.23455756826608e-133,-0.519160667586907,0.494,0.668,1.72467692286771e-129
"TPGS2",1.24874194523002e-133,0.253672285293578,0.568,0.351,1.74449249748633e-129
"BSG",1.69970897701039e-133,0.553596018069792,0.926,0.884,2.37449344088352e-129
"FAM49B",1.01134987719808e-132,-0.322382832896464,0.452,0.636,1.41285577844572e-128
"PYGB",1.017297703197e-132,0.352150976881214,0.64,0.457,1.42116489136621e-128
"FKBP10",1.67871779493246e-132,0.253341976927203,0.455,0.243,2.34516875952065e-128
"TUBB",2.22207324987645e-132,0.537552661977756,0.858,0.739,3.10423633007739e-128
"CLU",2.64573981196386e-132,0.317336413811713,0.359,0.158,3.69609851731352e-128
"HES4",3.23477789640099e-132,0.385497621003716,0.621,0.395,4.51898472127219e-128
"HLA-DPB1",5.72220804651019e-132,-0.423705460192452,0.128,0.352,7.99392464097474e-128
"BTF3",8.23902482004557e-131,0.301845559933481,0.963,0.95,1.15099176736037e-126
"DNAJC15",1.58719686599132e-130,-0.301347308396702,0.732,0.826,2.21731402178987e-126
"TESC",2.22452503452215e-130,-0.356090002606368,0.186,0.43,3.10766147322744e-126
"PFKP",1.72518546398753e-129,0.271417233793763,0.566,0.346,2.41008409319058e-125
"ECHS1",1.91944734829331e-129,0.414144909976792,0.845,0.759,2.68146794556575e-125
