"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KCNJ16",0.772646680246092,0.419323894468468,0.153,0.165,1
"GSN",0.772852848339863,0.911636390785381,0.856,0.862,1
"TRIT1",0.773455323365331,-0.331000646721862,0.182,0.171,1
"B4GALT2",0.774654550876827,-0.384255494121688,0.324,0.314,1
"SWT1",0.775478399784335,-0.28159741252076,0.218,0.225,1
"IRF2BP1",0.775835252023996,-0.549198065882194,0.2,0.204,1
"RSRC1",0.776137121970235,-0.480683502900985,0.726,0.665,1
"ZNF772",0.77633145497908,-0.552121730181569,0.144,0.132,1
"ZNF561",0.776884094620106,-0.726225937563607,0.268,0.24,1
"PCYT1A",0.777025144540141,-0.310987123280468,0.324,0.299,1
"SIPA1L1",0.77713635415517,-0.373387868570823,0.212,0.222,1
"C16orf72",0.777700823003215,-0.317615295602508,0.229,0.216,1
"ZNF37BP",0.778953439587178,-0.570102183344066,0.115,0.105,1
"LRRC37B",0.779761746554746,-0.40092089293002,0.147,0.138,1
"MDN1",0.780478219877739,-0.39095838613633,0.503,0.47,1
"ZNF775",0.780883132678212,-0.385139091039617,0.244,0.225,1
"CCDC125",0.781065439237845,-0.33321221807327,0.144,0.15,1
"PPP6C",0.781255511610303,-0.473842115581597,0.374,0.365,1
"ATXN1",0.781399594514921,-0.365248057941367,0.518,0.5,1
"BTBD19",0.78154419560127,0.329552028201753,0.121,0.114,1
"STX4",0.782018404790041,-0.255852965086417,0.441,0.404,1
"LOC105370792",0.782197818025299,0.266305626965838,0.147,0.141,1
"SLC23A2",0.783214088803338,-0.34276129522179,0.588,0.545,1
"ABCB10",0.783595872389711,-0.417931973139602,0.362,0.359,1
"RCOR1",0.783974886804882,-0.57275793905766,0.1,0.105,1
"SDC3",0.784223758969911,-0.333345942114551,0.644,0.605,1
"DGKD",0.786184317086569,-0.287037238004018,0.159,0.165,1
"ZNF518A",0.786366806922963,-0.255700005079171,0.391,0.392,1
"DENND1A",0.786760689706109,-0.42145304006455,0.185,0.186,1
"TMCO4",0.787088898741911,-0.635024341407711,0.153,0.138,1
"ZNF621",0.787441006611138,-0.493577274006634,0.206,0.213,1
"SNTB1",0.787767514737102,-0.457386359553215,0.541,0.497,1
"TCF20",0.788305555568172,-0.481679296728052,0.109,0.114,1
"METRN",0.788390208288616,-0.580139916726454,0.409,0.395,1
"ATXN7L1",0.788882007789513,0.463754416794043,0.262,0.278,1
"TENT4B",0.788882007789513,-0.407341270764388,0.268,0.272,1
"ZFP14",0.788967092285583,-0.41577388380829,0.226,0.213,1
"SUSD6",0.789437703972483,0.671653623572482,0.141,0.138,1
"USP18",0.789478863305179,-0.469475665955314,0.25,0.237,1
"UIMC1",0.789560430222649,-0.580232618650048,0.347,0.314,1
"SHC4",0.789848945815079,-0.363630574507087,0.179,0.165,1
"MMP15",0.789911858761951,-0.404667271415096,0.174,0.18,1
"AREL1",0.790595097471763,0.284996071964605,0.241,0.251,1
"ATP1B2",0.791280666434035,-0.337219822227579,0.441,0.434,1
"ZNF473",0.791465409462268,-0.312172224417474,0.232,0.219,1
"CDC42EP4",0.791666280487027,-0.498318257009547,0.332,0.317,1
"ADPRS",0.792161814005197,-0.33314690048769,0.397,0.38,1
"ZNF287",0.792881273206869,-0.627204886444494,0.182,0.18,1
"TLR6",0.793955880142917,0.409215427533526,0.1,0.108,1
"RALGAPA1",0.794305166988985,-0.288639759545096,0.468,0.431,1
"PALS1",0.79535955502677,-0.690014787188492,0.182,0.183,1
"PC",0.795438469723848,-0.264843169477416,0.129,0.135,1
"MKLN1-AS",0.795565700177709,-0.462763750528846,0.109,0.114,1
"VRK3",0.79626514801138,-0.266831117982655,0.515,0.482,1
"NOL6",0.796681003245215,-0.357689491552112,0.247,0.249,1
"SLC2A8",0.796757088576782,-0.257626505232959,0.238,0.225,1
"OCRL",0.796770005588781,-0.414379654720864,0.174,0.162,1
"PDGFC",0.797225780244453,-0.333275171850437,0.309,0.305,1
"MFSD11",0.797369034340409,-0.289292338539813,0.497,0.455,1
"LOC101927151",0.797806881995513,-0.319115730823374,0.562,0.521,1
"MAPKBP1",0.79863569344137,-0.756945318043195,0.176,0.177,1
"CBR3-AS1",0.799000382042711,-0.402412336200693,0.115,0.12,1
"FBXL2",0.799444622879058,-0.300660819629876,0.241,0.222,1
"LINC02432",0.799677783100933,-0.36879667307148,0.135,0.126,1
